transaction_id,account_id,transaction_amount,avg_daily_amount,transaction_time,recipient_id,is_known_contact,destination_country,account_type,declared_income,prior_risk_score,transactions_last_hour
TX5022,6022,134000000,1608000,12:24,3002,TRUE,Pakistan,Business,11000000,0.83,18
TX5023,6023,83000000,1660000,18:11,5003,TRUE,Panama,Business,12000000,0.44,17
TX5024,6024,99000000,792000,22:52,9007,TRUE,Syria,Business,16500000,0.71,8
TX5025,6025,174000000,1566000,20:06,5009,FALSE,Pakistan,Business,18000000,0.28,13
TX5026,6026,97000000,1455000,01:17,4005,TRUE,Cayman Islands,Personal,16500000,0.37,0
TX5027,6027,98000000,784000,00:10,8002,FALSE,Australia,Business,8000000,0.91,5
TX5028,6028,75000000,1350000,07:05,8008,TRUE,North Korea,Business,8000000,0.78,20
TX5029,6029,133000000,1862000,03:10,4006,TRUE,Myanmar,Business,7000000,0.04,15
TX5030,6030,45000000,855000,18:34,3007,TRUE,Syria,Personal,10500000,0.22,2
TX5031,6031,27000000,216000,06:30,5008,FALSE,Nigeria,Business,11000000,0.83,7
TX5032,6032,59000000,885000,21:50,6007,TRUE,Pakistan,Personal,4500000,0.07,8
TX5033,6033,181000000,2172000,21:07,7007,FALSE,Afghanistan,Business,14000000,0.97,17
TX5034,6034,126000000,756000,09:48,3008,TRUE,Russia,Business,10000000,0.28,7
TX5035,6035,6000000,78000,17:46,4002,TRUE,Indonesia,Business,9500000,0.14,2
TX5036,6036,50000000,650000,17:03,5005,TRUE,Iran,Business,1500000,0.04,0
TX5037,6037,110000000,770000,04:20,7003,FALSE,Brazil,Personal,16000000,0.76,3
TX5038,6038,200000000,3600000,20:03,7009,FALSE,Kenya,Business,1500000,0.21,8
TX5039,6039,57000000,513000,18:31,2008,TRUE,Canada,Personal,11000000,0.27,7
TX5040,6040,182000000,2184000,17:42,5001,FALSE,Syria,Personal,3500000,0.96,5
TX5041,6041,23000000,184000,10:54,6007,TRUE,Pakistan,Business,5500000,0.81,10
TX5042,6042,115000000,805000,09:59,3003,TRUE,Cayman Islands,Business,1500000,0.11,4
TX5043,6043,69000000,897000,19:56,7006,TRUE,Nigeria,Business,13500000,0.90,1
TX5044,6044,110000000,1980000,10:50,2004,FALSE,Pakistan,Personal,17000000,0.99,18
TX5045,6045,180000000,1440000,22:24,6005,TRUE,Philippines,Personal,2000000,0.68,7
TX5046,6046,44000000,748000,20:50,6001,FALSE,Malaysia,Business,11500000,0.32,20
TX5047,6047,83000000,1328000,21:21,3002,TRUE,North Korea,Personal,15500000,0.37,8
TX5048,6048,46000000,368000,20:26,6002,FALSE,Cayman Islands,Personal,17500000,0.13,6
TX5049,6049,10000000,190000,16:12,4002,TRUE,Panama,Personal,7000000,0.62,5
TX5050,6050,127000000,2413000,17:39,2007,FALSE,Kenya,Business,2000000,0.49,3
TX5051,6051,109000000,763000,00:46,7002,FALSE,Afghanistan,Business,8000000,0.66,0
TX5052,6052,163000000,815000,18:57,5007,FALSE,North Korea,Business,18500000,0.07,12
TX5053,6053,9000000,54000,13:33,3002,FALSE,Nigeria,Personal,11000000,0.68,0
TX5054,6054,28000000,252000,13:30,5009,FALSE,Zimbabwe,Business,3500000,1.00,13
TX5055,6055,92000000,1748000,02:29,7004,TRUE,Syria,Personal,4500000,0.79,5
TX5056,6056,160000000,1920000,16:51,3008,FALSE,United Arab Emirates (UAE),Business,16000000,0.85,20
TX5057,6057,88000000,1584000,12:51,6008,FALSE,Brazil,Business,7500000,0.36,6
TX5058,6058,37000000,296000,12:50,5003,TRUE,Cayman Islands,Business,17000000,0.30,12
TX5059,6059,96000000,1920000,11:36,5008,TRUE,Cayman Islands,Business,16500000,0.31,8
TX5060,6060,81000000,1620000,16:50,10005,TRUE,Thailand,Business,15500000,0.60,0
TX5061,6061,186000000,3534000,08:53,2005,FALSE,Turkey,Business,10000000,0.53,14
TX5062,6062,200000000,1800000,13:01,2008,TRUE,Syria,Business,6500000,0.57,15
TX5063,6063,23000000,299000,23:35,2005,FALSE,Syria,Personal,18000000,0.63,16
TX5064,6064,76000000,1064000,00:01,5009,TRUE,Afghanistan,Business,10000000,0.47,13
TX5065,6065,137000000,2329000,14:50,5008,FALSE,Panama,Personal,7500000,0.10,5
TX5066,6066,92000000,828000,12:22,4007,FALSE,North Korea,Personal,20000000,0.56,7
TX5067,6067,56000000,1064000,18:40,9002,FALSE,Nigeria,Business,11000000,0.17,9
TX5068,6068,138000000,2070000,14:06,2005,TRUE,Cayman Islands,Personal,12500000,0.23,6
TX5069,6069,55000000,275000,10:45,9009,TRUE,Zimbabwe,Business,20000000,0.76,18
TX5070,6070,62000000,744000,18:24,8001,FALSE,Philippines,Personal,2500000,0.56,12
TX5071,6071,48000000,960000,11:19,3006,FALSE,Venezuela,Personal,4500000,0.36,15
TX5072,6072,117000000,2223000,21:03,9008,TRUE,Myanmar,Business,15500000,0.74,9
TX5073,6073,71000000,639000,17:25,10001,TRUE,Cayman Islands,Personal,11500000,0.42,13
TX5074,6074,175000000,1750000,03:25,8001,TRUE,Panama,Business,9500000,0.20,5
TX5075,6075,102000000,1632000,16:44,9005,TRUE,Syria,Personal,6000000,0.84,19
TX5076,6076,8000000,40000,20:40,2001,FALSE,Cayman Islands,Personal,4500000,0.46,15
TX5077,6077,35000000,210000,02:20,7001,FALSE,Myanmar,Personal,10500000,0.57,10
TX5078,6078,132000000,1980000,22:18,8001,FALSE,Panama,Personal,16000000,0.91,6
TX5079,6079,149000000,2086000,17:17,9006,TRUE,Afghanistan,Business,16500000,0.54,13
TX5080,6080,153000000,1071000,17:25,3002,FALSE,Japan,Business,16000000,0.00,18
TX5081,6081,172000000,860000,13:09,8001,FALSE,Iran,Business,12000000,0.71,15
TX5082,6082,3000000,24000,12:03,10003,TRUE,Myanmar,Personal,15500000,0.33,3
TX5083,6083,178000000,1958000,09:12,6003,FALSE,Pakistan,Personal,8500000,0.27,1
TX5084,6084,191000000,1337000,08:46,7003,FALSE,Venezuela,Personal,11000000,0.41,12
TX5085,6085,172000000,2236000,00:29,8002,FALSE,Thailand,Business,6000000,0.27,16
TX5086,6086,156000000,2964000,07:39,8003,TRUE,Thailand,Business,10000000,0.90,12
TX5087,6087,30000000,300000,05:10,9003,TRUE,Nigeria,Personal,12000000,0.30,4
TX5088,6088,170000000,1530000,20:25,7007,FALSE,Cayman Islands,Business,2500000,0.27,20
TX5089,6089,84000000,1260000,06:15,9003,TRUE,Venezuela,Business,12500000,0.27,20
TX5090,6090,173000000,865000,15:40,10007,FALSE,Venezuela,Business,17000000,0.16,5
TX5091,6091,35000000,175000,09:00,4001,FALSE,Nigeria,Personal,4000000,0.63,12
TX5092,6092,67000000,1206000,07:01,5003,TRUE,Syria,Personal,12000000,0.65,0
TX5093,6093,17000000,306000,14:03,10006,TRUE,Lebanon,Personal,4500000,0.42,5
TX5094,6094,92000000,1564000,04:28,6001,TRUE,Pakistan,Personal,1500000,0.92,2
TX5095,6095,9000000,45000,04:49,3001,TRUE,North Korea,Personal,19500000,0.32,10
TX5096,6096,59000000,826000,08:19,3003,TRUE,India,Business,1500000,0.26,0
TX5097,6097,43000000,215000,09:14,8006,FALSE,Cayman Islands,Personal,13500000,0.82,8
TX5098,6098,145000000,1015000,21:49,9007,FALSE,Afghanistan,Personal,4500000,0.76,3
TX5099,6099,32000000,640000,12:16,8008,TRUE,Venezuela,Business,4500000,0.73,4
TX5100,6100,117000000,1755000,13:23,4008,TRUE,Russia,Business,17500000,0.34,9
TX5101,6101,124000000,1984000,16:04,2004,FALSE,Malaysia,Personal,7000000,0.50,10
TX5102,6102,84000000,504000,06:44,9006,FALSE,Venezuela,Business,3500000,0.53,10
TX5103,6103,160000000,3040000,21:02,10005,TRUE,Syria,Business,14000000,0.06,0
TX5104,6104,193000000,1351000,15:51,9005,TRUE,Turkey,Business,20000000,0.06,17
TX5105,6105,88000000,792000,19:09,10009,TRUE,South Africa,Business,8000000,0.57,15
TX5106,6106,19000000,304000,02:37,7008,TRUE,Mexico,Personal,5000000,0.55,13
TX5107,6107,74000000,1036000,06:59,3005,TRUE,Afghanistan,Business,13000000,0.11,4
TX5108,6108,162000000,1134000,07:28,9004,FALSE,Russia,Personal,13500000,0.54,7
TX5109,6109,121000000,968000,09:15,10008,FALSE,Venezuela,Personal,15500000,0.17,5
TX5110,6110,28000000,364000,12:17,8002,FALSE,North Korea,Personal,12500000,0.24,7
TX5111,6111,38000000,570000,00:36,5006,FALSE,North Korea,Personal,14500000,0.91,15
TX5112,6112,131000000,2096000,10:00,10001,TRUE,Russia,Business,5500000,0.60,15
TX5113,6113,166000000,1992000,12:06,8007,TRUE,Indonesia,Personal,15000000,0.69,13
TX5114,6114,53000000,1007000,10:41,3009,FALSE,Kenya,Personal,16000000,0.25,2
TX5115,6115,10000000,70000,10:05,2001,TRUE,Lebanon,Business,8500000,0.43,11
TX5116,6116,134000000,2546000,10:58,2005,FALSE,Malaysia,Business,3500000,0.15,18
TX5117,6117,41000000,779000,21:04,9009,TRUE,Zimbabwe,Personal,16000000,0.29,6
TX5118,6118,52000000,624000,20:28,8009,FALSE,New Zealand,Personal,17000000,0.10,3
TX5119,6119,30000000,450000,12:00,9009,TRUE,United Arab Emirates (UAE),Personal,11500000,0.94,15
TX5120,6120,161000000,2254000,23:13,6007,TRUE,Kenya,Business,9500000,0.97,14
TX5121,6121,52000000,988000,20:26,8005,FALSE,Nigeria,Personal,19500000,0.30,8
TX5122,6122,170000000,3230000,02:05,9006,TRUE,Afghanistan,Business,11000000,0.00,6
TX5123,6123,151000000,3020000,22:35,5005,TRUE,Venezuela,Business,3500000,0.30,11
TX5124,6124,162000000,1458000,14:22,9009,FALSE,Iran,Business,8000000,0.70,19
TX5125,6125,67000000,603000,19:09,3001,FALSE,Russia,Business,4000000,0.92,13
TX5126,6126,90000000,1530000,19:45,8008,FALSE,Myanmar,Personal,16500000,0.66,13
TX5127,6127,118000000,590000,14:20,3003,FALSE,Cayman Islands,Personal,13500000,0.11,14
TX5128,6128,156000000,2964000,21:16,5009,TRUE,Myanmar,Business,20000000,0.64,20
TX5129,6129,71000000,1207000,11:45,6003,TRUE,Zimbabwe,Personal,11500000,0.50,18
TX5130,6130,71000000,1207000,09:37,7005,FALSE,India,Personal,16000000,0.80,15
TX5131,6131,103000000,2060000,23:24,9005,TRUE,Afghanistan,Business,5000000,0.09,19
TX5132,6132,61000000,488000,21:51,9007,TRUE,Nigeria,Personal,11500000,0.53,19
TX5133,6133,48000000,864000,07:19,8005,FALSE,New Zealand,Personal,18000000,0.60,13
TX5134,6134,145000000,1160000,08:46,2006,TRUE,Turkey,Business,4500000,0.06,13
TX5135,6135,160000000,2880000,20:11,7006,FALSE,Afghanistan,Business,9500000,0.75,13
TX5136,6136,187000000,1683000,05:56,9004,TRUE,United Arab Emirates (UAE),Business,15500000,0.70,16
TX5137,6137,140000000,1960000,22:34,3002,TRUE,Zimbabwe,Personal,20000000,0.82,20
TX5138,6138,3000000,33000,22:25,3006,TRUE,Russia,Personal,3500000,1.00,18
TX5139,6139,87000000,1131000,18:47,8005,TRUE,Zimbabwe,Business,20000000,0.86,7
TX5140,6140,39000000,312000,20:30,3005,FALSE,Iran,Personal,3500000,0.59,6
TX5141,6141,70000000,840000,14:23,10009,TRUE,Nigeria,Business,14000000,0.67,14
TX5142,6142,10000000,200000,14:09,10001,TRUE,Nigeria,Personal,13500000,0.66,7
TX5143,6143,154000000,2156000,19:51,2008,TRUE,Nigeria,Personal,9500000,0.28,8
TX5144,6144,171000000,1197000,15:46,10002,FALSE,United Arab Emirates (UAE),Personal,18500000,0.68,11
TX5145,6145,130000000,1430000,12:00,2003,TRUE,Lebanon,Personal,7000000,0.96,12
TX5146,6146,112000000,1568000,17:51,9009,FALSE,United Arab Emirates (UAE),Personal,6500000,0.35,9
TX5147,6147,60000000,300000,15:41,8008,FALSE,Iran,Personal,11000000,0.22,16
TX5148,6148,99000000,1386000,18:37,10001,FALSE,Lebanon,Personal,5000000,0.79,4
TX5149,6149,13000000,91000,02:16,2006,FALSE,United Kingdom,Personal,13000000,0.54,4
TX5150,6150,125000000,2250000,07:04,5008,FALSE,United Arab Emirates (UAE),Business,10500000,0.65,18
TX5151,6151,26000000,494000,21:15,7004,TRUE,Turkey,Business,17500000,0.57,7
TX5152,6152,188000000,1316000,15:04,4001,FALSE,Panama,Business,4500000,0.65,10
TX5153,6153,27000000,243000,00:38,9007,TRUE,North Korea,Business,6000000,0.20,8
TX5154,6154,98000000,980000,08:45,5004,FALSE,North Korea,Personal,18500000,0.31,11
TX5155,6155,178000000,1246000,17:33,5008,FALSE,Zimbabwe,Personal,17000000,0.30,12
TX5156,6156,51000000,561000,01:06,4007,FALSE,Cayman Islands,Personal,18000000,0.35,1
TX5157,6157,187000000,1496000,18:52,4003,TRUE,North Korea,Business,12500000,0.29,19
TX5158,6158,105000000,1785000,23:34,9007,TRUE,Zimbabwe,Business,9500000,0.11,18
TX5159,6159,75000000,675000,02:12,3005,TRUE,United Arab Emirates (UAE),Personal,11500000,0.10,15
TX5160,6160,94000000,564000,13:21,5006,TRUE,Afghanistan,Personal,18500000,0.67,8
TX5161,6161,125000000,1500000,00:13,8004,FALSE,Cayman Islands,Business,18000000,0.99,6
TX5162,6162,165000000,825000,18:46,4001,FALSE,Lebanon,Personal,4000000,0.34,13
TX5163,6163,136000000,1360000,11:04,8001,FALSE,Cayman Islands,Business,17500000,0.63,7
TX5164,6164,156000000,1404000,02:26,6003,FALSE,Lebanon,Business,18000000,0.83,20
TX5165,6165,103000000,721000,17:51,8002,FALSE,Pakistan,Personal,10500000,0.96,16
TX5166,6166,98000000,588000,02:13,9002,TRUE,Myanmar,Business,13500000,0.38,19
TX5167,6167,64000000,1152000,21:57,9001,FALSE,Philippines,Personal,6000000,0.14,12
TX5168,6168,78000000,390000,06:46,2002,TRUE,Lebanon,Business,17500000,0.49,1
TX5169,6169,121000000,1452000,13:31,5005,FALSE,Pakistan,Personal,6000000,0.64,10
TX5170,6170,50000000,700000,04:09,6004,TRUE,Myanmar,Personal,17500000,0.37,15
TX5171,6171,153000000,2448000,08:22,8004,FALSE,Iran,Personal,18500000,0.89,17
TX5172,6172,78000000,390000,21:05,5008,TRUE,Syria,Business,14500000,0.95,9
TX5173,6173,91000000,1274000,05:30,2001,FALSE,Afghanistan,Personal,6000000,0.31,13
TX5174,6174,132000000,1980000,12:36,9002,TRUE,Afghanistan,Business,15500000,0.16,1
TX5175,6175,62000000,310000,10:02,8006,TRUE,Australia,Personal,11000000,0.63,2
TX5176,6176,125000000,2375000,15:12,5008,TRUE,Cayman Islands,Business,15000000,0.97,7
TX5177,6177,12000000,108000,16:37,7002,FALSE,Myanmar,Business,15000000,0.37,3
TX5178,6178,9000000,99000,21:07,2003,FALSE,Syria,Personal,10000000,0.18,12
TX5179,6179,11000000,55000,11:10,5006,FALSE,United Arab Emirates (UAE),Personal,10500000,0.50,19
TX5180,6180,152000000,1976000,16:29,5006,TRUE,Zimbabwe,Personal,12500000,0.75,7
TX5181,6181,17000000,238000,18:27,3009,FALSE,Cayman Islands,Personal,15500000,0.58,15
TX5182,6182,160000000,1440000,01:29,8006,FALSE,Venezuela,Business,10500000,0.37,13
TX5183,6183,41000000,287000,06:28,4001,FALSE,Syria,Business,16500000,0.31,18
TX5184,6184,112000000,1344000,02:23,7005,TRUE,Nigeria,Personal,19000000,0.03,0
TX5185,6185,150000000,1500000,02:24,4003,TRUE,North Korea,Personal,2500000,0.01,13
TX5186,6186,104000000,2080000,23:38,9003,TRUE,Panama,Business,7500000,0.00,14
TX5187,6187,175000000,2275000,06:52,6005,TRUE,Iran,Personal,5000000,0.23,20
TX5188,6188,188000000,3760000,07:32,4008,FALSE,Myanmar,Personal,3000000,0.57,7
TX5189,6189,12000000,72000,17:24,3006,TRUE,Myanmar,Personal,1500000,1.00,15
TX5190,6190,34000000,306000,02:42,5001,TRUE,Russia,Personal,8000000,0.01,16
TX5191,6191,155000000,1550000,10:45,2006,FALSE,Cayman Islands,Personal,19000000,0.51,4
TX5192,6192,30000000,450000,22:42,10006,TRUE,South Africa,Personal,11000000,0.30,12
TX5193,6193,193000000,3088000,06:38,3001,TRUE,Venezuela,Business,19000000,0.89,6
TX5194,6194,59000000,413000,15:39,4002,TRUE,United Arab Emirates (UAE),Personal,6000000,0.38,20
TX5195,6195,57000000,1083000,23:01,7008,TRUE,Syria,Personal,3500000,0.62,11
TX5196,6196,74000000,518000,11:27,5005,TRUE,Cayman Islands,Personal,7500000,0.16,8
TX5197,6197,20000000,180000,14:14,3008,TRUE,Lebanon,Business,15000000,0.31,18
TX5198,6198,92000000,460000,00:35,7002,FALSE,North Korea,Personal,7500000,0.42,7
TX5199,6199,59000000,1180000,18:20,9006,FALSE,Panama,Business,3500000,0.81,7
TX5200,6200,175000000,3150000,08:43,8001,FALSE,Iran,Personal,9000000,0.33,20
TX5201,6201,96000000,1440000,00:58,5004,TRUE,Pakistan,Business,2500000,0.14,17
TX5202,6202,194000000,2134000,23:16,5007,TRUE,Venezuela,Business,10500000,0.20,12
TX5203,6203,90000000,1170000,00:11,9001,FALSE,Venezuela,Business,16000000,0.79,18
TX5204,6204,110000000,1320000,02:36,9004,FALSE,Iran,Personal,6000000,0.95,13
TX5205,6205,55000000,770000,06:11,5004,FALSE,Afghanistan,Business,12500000,0.97,17
TX5206,6206,180000000,2340000,19:28,3005,TRUE,Indonesia,Personal,14500000,0.21,13
TX5207,6207,124000000,1364000,21:34,6001,FALSE,Myanmar,Business,14500000,0.58,16
TX5208,6208,154000000,1078000,02:56,7006,FALSE,United States,Business,8500000,0.05,20
TX5209,6209,12000000,156000,17:32,2004,FALSE,Mexico,Personal,4500000,0.41,15
TX5210,6210,18000000,90000,16:39,10007,TRUE,Pakistan,Personal,17000000,0.91,8
TX5211,6211,89000000,1424000,18:42,10006,FALSE,Panama,Personal,5500000,0.65,2
TX5212,6212,85000000,1275000,20:42,6003,TRUE,Germany,Personal,8000000,0.37,3
TX5213,6213,23000000,414000,03:26,2008,TRUE,Panama,Personal,10500000,0.08,8
TX5214,6214,109000000,1417000,04:33,3008,TRUE,Indonesia,Personal,10000000,0.74,19
TX5215,6215,104000000,1456000,00:40,6005,FALSE,Russia,Personal,6500000,0.40,13
TX5216,6216,80000000,1040000,05:17,6003,FALSE,Mexico,Personal,17500000,0.36,13
TX5217,6217,133000000,798000,10:10,9003,FALSE,Russia,Business,18000000,0.06,11
TX5218,6218,64000000,704000,04:55,5002,FALSE,United Arab Emirates (UAE),Business,3000000,0.87,1
TX5219,6219,50000000,250000,04:31,10003,FALSE,Lebanon,Personal,16000000,0.40,14
TX5220,6220,55000000,880000,12:55,7009,FALSE,South Africa,Personal,5000000,0.16,3
TX5221,6221,151000000,1057000,06:13,6005,FALSE,Panama,Personal,3000000,0.48,9
TX5222,6222,123000000,2091000,07:26,10009,FALSE,Nigeria,Personal,3500000,0.30,6
TX5223,6223,100000000,800000,13:02,7003,FALSE,Russia,Business,15500000,0.46,3
TX5224,6224,103000000,1339000,01:33,3006,TRUE,Zimbabwe,Business,18000000,0.88,18
TX5225,6225,84000000,588000,01:27,6001,TRUE,Syria,Business,18500000,0.99,19
TX5226,6226,3000000,42000,14:46,7004,TRUE,Zimbabwe,Business,20000000,0.44,4
TX5227,6227,25000000,500000,11:08,5003,TRUE,Venezuela,Personal,11000000,0.62,11
TX5228,6228,35000000,315000,14:40,7003,TRUE,Nigeria,Personal,19500000,0.91,2
TX5229,6229,7000000,70000,12:10,10005,FALSE,Russia,Personal,5500000,0.50,13
TX5230,6230,169000000,1521000,13:04,9004,FALSE,Pakistan,Business,17000000,0.07,8
TX5231,6231,155000000,2945000,08:47,7006,FALSE,Zimbabwe,Business,2500000,0.08,19
TX5232,6232,128000000,1536000,12:18,9007,FALSE,Russia,Business,14000000,0.08,8
TX5233,6233,137000000,685000,01:17,5006,TRUE,North Korea,Personal,20000000,0.04,1
TX5234,6234,142000000,1562000,12:47,8007,TRUE,Afghanistan,Business,9000000,0.81,13
TX5235,6235,74000000,888000,18:22,4006,FALSE,Indonesia,Business,13500000,0.93,5
TX5236,6236,37000000,703000,22:45,2004,FALSE,Mexico,Business,17500000,0.47,18
TX5237,6237,80000000,1520000,03:54,10009,FALSE,Syria,Business,18000000,0.14,1
TX5238,6238,172000000,2924000,05:22,4005,TRUE,United Arab Emirates (UAE),Business,11000000,0.95,14
TX5239,6239,24000000,456000,00:34,8001,FALSE,Panama,Personal,17000000,0.15,17
TX5240,6240,17000000,323000,10:52,6002,FALSE,North Korea,Personal,18000000,0.41,18
TX5241,6241,49000000,343000,14:14,2009,FALSE,Pakistan,Business,2500000,0.41,3
TX5242,6242,47000000,658000,19:26,7009,FALSE,India,Personal,9000000,0.43,0
TX5243,6243,172000000,1204000,14:36,3004,TRUE,Indonesia,Business,15500000,0.60,15
TX5244,6244,48000000,720000,23:02,7007,TRUE,Pakistan,Business,14500000,0.81,16
TX5245,6245,157000000,1727000,17:54,6006,FALSE,Lebanon,Business,5500000,0.28,5
TX5246,6246,88000000,968000,18:24,3002,TRUE,Venezuela,Personal,16500000,0.58,15
TX5247,6247,142000000,2556000,01:27,5009,FALSE,United Arab Emirates (UAE),Business,3000000,0.65,10
TX5248,6248,89000000,890000,00:20,4009,FALSE,North Korea,Personal,5500000,0.64,7
TX5249,6249,36000000,648000,18:43,9008,TRUE,Zimbabwe,Personal,9000000,0.01,7
TX5250,6250,166000000,1660000,11:17,5007,TRUE,United Arab Emirates (UAE),Personal,5000000,0.07,14
TX5251,6251,80000000,1360000,04:33,7009,TRUE,Singapore,Business,12000000,0.74,20
TX5252,6252,69000000,1173000,14:01,6001,FALSE,Venezuela,Personal,12500000,0.18,18
TX5253,6253,184000000,2760000,02:31,9003,FALSE,Nigeria,Personal,14500000,0.58,17
TX5254,6254,113000000,1356000,21:26,9003,FALSE,Sweden,Business,6000000,0.84,2
TX5255,6255,31000000,155000,17:09,6003,TRUE,Iran,Personal,20000000,0.98,10
TX5256,6256,14000000,238000,11:43,3007,TRUE,Nigeria,Personal,5500000,0.69,11
TX5257,6257,21000000,252000,19:10,2005,FALSE,Nigeria,Personal,16500000,0.98,5
TX5258,6258,36000000,180000,19:52,8006,FALSE,Myanmar,Business,2000000,0.71,13
TX5259,6259,183000000,2745000,08:56,7006,FALSE,Syria,Personal,15500000,0.77,15
TX5260,6260,154000000,2002000,05:33,2007,TRUE,Syria,Personal,4500000,0.68,6
TX5261,6261,101000000,1313000,09:34,5009,FALSE,Afghanistan,Business,5000000,0.94,19
TX5262,6262,138000000,828000,19:19,7008,FALSE,Turkey,Business,11500000,0.65,0
TX5263,6263,157000000,2041000,15:31,3009,TRUE,Syria,Personal,8500000,0.13,1
TX5264,6264,51000000,510000,04:06,8001,TRUE,Russia,Personal,10000000,0.92,4
TX5265,6265,91000000,728000,20:26,6001,TRUE,Kenya,Personal,6500000,0.75,12
TX5266,6266,85000000,680000,06:30,7009,FALSE,Syria,Personal,2500000,0.38,0
TX5267,6267,8000000,120000,06:54,4004,FALSE,United States,Personal,2500000,0.94,15
TX5268,6268,100000000,1800000,19:47,2009,FALSE,Cayman Islands,Business,14500000,0.61,16
TX5269,6269,192000000,2688000,07:58,2007,FALSE,Myanmar,Business,5000000,0.97,6
TX5270,6270,151000000,1661000,16:04,7008,TRUE,Panama,Business,9500000,0.24,8
TX5271,6271,116000000,2204000,16:44,8008,FALSE,Afghanistan,Business,11000000,0.31,20
TX5272,6272,23000000,115000,06:08,8009,FALSE,Myanmar,Business,8500000,0.75,12
TX5273,6273,120000000,1440000,07:13,7001,TRUE,Panama,Business,2000000,0.68,7
TX5274,6274,163000000,2771000,02:13,3002,TRUE,Turkey,Personal,16000000,0.80,17
TX5275,6275,20000000,360000,18:20,2007,TRUE,Canada,Business,19500000,0.86,9
TX5276,6276,179000000,2327000,15:32,4006,TRUE,United Arab Emirates (UAE),Personal,18500000,0.58,17
TX5277,6277,93000000,558000,06:08,8005,FALSE,Nigeria,Personal,7000000,0.05,10
TX5278,6278,76000000,608000,07:11,7004,FALSE,Panama,Personal,10000000,0.67,1
TX5279,6279,39000000,546000,19:32,4008,TRUE,Panama,Business,19500000,0.55,5
TX5280,6280,149000000,1639000,05:09,3005,TRUE,Philippines,Business,7000000,0.77,0
TX5281,6281,145000000,2030000,20:50,8008,TRUE,Venezuela,Business,10000000,0.19,18
TX5282,6282,37000000,296000,07:19,7006,FALSE,Lebanon,Business,2000000,0.69,6
TX5283,6283,53000000,318000,14:09,5007,TRUE,Afghanistan,Personal,6000000,0.73,18
TX5284,6284,154000000,2464000,07:20,6005,TRUE,Venezuela,Personal,12000000,0.11,10
TX5285,6285,92000000,828000,14:27,8006,TRUE,Nigeria,Business,9500000,0.04,9
TX5286,6286,102000000,1020000,09:32,5001,TRUE,Lebanon,Personal,16000000,0.28,13
TX5287,6287,8000000,152000,02:36,3002,FALSE,Venezuela,Business,16000000,0.51,15
TX5288,6288,142000000,1988000,23:05,6002,FALSE,Cayman Islands,Business,6000000,0.25,15
TX5289,6289,117000000,1287000,04:17,2002,TRUE,Philippines,Business,10500000,0.92,7
TX5290,6290,197000000,1970000,01:29,6001,FALSE,Iran,Personal,17000000,1.00,11
TX5291,6291,12000000,72000,10:52,7008,FALSE,Myanmar,Personal,8000000,0.17,13
TX5292,6292,117000000,2340000,06:19,4004,FALSE,Japan,Business,6500000,0.90,11
TX5293,6293,144000000,1152000,21:06,2005,FALSE,North Korea,Personal,14500000,0.19,18
TX5294,6294,145000000,725000,03:46,9008,TRUE,Lebanon,Business,1500000,0.67,14
TX5295,6295,64000000,1152000,03:24,10003,FALSE,United Kingdom,Personal,17000000,0.60,14
TX5296,6296,157000000,1256000,07:08,2002,TRUE,Syria,Business,4500000,0.41,0
TX5297,6297,103000000,1133000,21:48,7004,FALSE,Philippines,Business,2000000,0.35,3
TX5298,6298,158000000,1896000,20:02,10009,FALSE,South Africa,Personal,12500000,0.03,9
TX5299,6299,27000000,378000,10:56,5007,FALSE,Syria,Personal,15500000,0.87,4
TX5300,6300,38000000,266000,08:50,5006,TRUE,Panama,Personal,15500000,0.39,17
TX5301,6301,143000000,1573000,19:06,4006,FALSE,Cayman Islands,Personal,2000000,0.13,15
TX5302,6302,83000000,1328000,18:18,7008,TRUE,North Korea,Business,12500000,0.14,11
TX5303,6303,65000000,975000,04:02,8003,TRUE,Zimbabwe,Business,1500000,0.75,11
TX5304,6304,189000000,2646000,13:18,9009,FALSE,Myanmar,Business,3000000,0.41,1
TX5305,6305,23000000,368000,03:40,2009,FALSE,Nigeria,Personal,4500000,0.54,14
TX5306,6306,96000000,1632000,10:13,4002,TRUE,Nigeria,Personal,12000000,0.06,19
TX5307,6307,98000000,1960000,02:22,5007,FALSE,Turkey,Personal,16500000,0.76,5
TX5308,6308,92000000,1840000,19:41,2009,FALSE,North Korea,Business,7000000,0.75,4
TX5309,6309,123000000,2214000,01:10,2006,FALSE,Cayman Islands,Personal,18500000,0.91,11
TX5310,6310,76000000,1292000,06:26,5008,FALSE,Zimbabwe,Personal,6500000,0.11,16
TX5311,6311,164000000,3116000,20:14,4009,FALSE,Brazil,Business,4500000,0.06,4
TX5312,6312,193000000,2509000,07:27,2004,FALSE,Pakistan,Personal,5500000,0.18,8
TX5313,6313,18000000,234000,15:07,8004,FALSE,United Arab Emirates (UAE),Business,4500000,0.34,10
TX5314,6314,133000000,2660000,12:30,7006,FALSE,North Korea,Personal,6500000,0.21,13
TX5315,6315,8000000,160000,05:30,10002,TRUE,Nigeria,Business,12500000,0.96,5
TX5316,6316,35000000,420000,06:00,6002,TRUE,Cayman Islands,Business,14500000,0.32,1
TX5317,6317,45000000,855000,04:06,2002,FALSE,Afghanistan,Personal,4500000,0.94,12
